quote_id,healthcare_index,sent_mean,healthcare_index_mean
756,"65.0763157894737, 70.2",0.108275,67.63815789473685
757,61.4,0.11136,61.4
758,"73.2, 77.8",0.10824,75.5
759,77.7,0.158627,77.7
760,69.1,0.009625,69.1
761,73.2,0.20085,73.2
762,79.7,0.106269,79.7
763,"73.2, 65.0763157894737",0.237029,69.13815789473685
764,73.1,0.026101,73.1
765,65.0763157894737,0.01022,65.0763157894737
766,68.6,0.113228,68.6
767,"61.4, 77.2",0.158716,69.3
768,"69.1, 68",0.024029,68.55
769,79.7,0.106269,79.7
770,65.0763157894737,0.01022,65.0763157894737
771,66.53,-0.12034347826087,66.53
772,68,0.288284,68
773,"68.3, 71.9",0.121765,70.1
774,65.3,0.055561,65.3
775,77.2,0.049439,77.2
776,60.8,0.005872,60.8
777,65,0.159717,65
778,63.3294117647059,0.079029,63.3294117647059
779,79.7,0.106269,79.7
780,73.2,0.20085,73.2
781,65.0763157894737,0.01022,65.0763157894737
782,48.45,0.038279,48.45
783,"68.3, 76",0.142683,72.15
784,60.8,0.005872,60.8
785,"83, 79.7",0.208559,81.35
786,65.0763157894737,0.01022,65.0763157894737
787,66.0842105263158,0.240416,66.0842105263158
788,77.2,0.049439,77.2
789,69.1,0.009625,69.1
790,68,0.288284,68
791,65.0763157894737,0.01022,65.0763157894737
792,68,0.288284,68
793,68.6,0.113228,68.6
794,68,0.288284,68
795,79.7,0.106269,79.7
796,"61.4, 67.1, 70.2",0.200556,66.23333333333333
797,61.4,0.11136,61.4
798,73.1,0.026101,73.1
799,68.6,0.113228,68.6
800,61.4,0.11136,61.4
801,68.6,0.113228,68.6
802,"71.9, 60.8, 73.1",0.204820779220779,68.6
803,"57.6, 73.2",0.172785882352941,65.4
804,"77.8, 65.3, 77.7",0.015349,73.6
805,68.3,-0.108925,68.3
806,65.0763157894737,0.01022,65.0763157894737
807,70.2,0.148847,70.2
808,77.2,0.049439,77.2
809,79.7,0.106269,79.7
810,60.8,0.005872,60.8
811,68.3,-0.108925,68.3
812,73.1,0.026101,73.1
813,60.8,0.005872,60.8
814,69.1,0.009625,69.1
815,71,0.072533,71
816,68,0.288284,68
817,57.6,0.04147,57.6
818,"68, 79.7",0.153127,73.85
819,73.1,0.026101,73.1
820,68,0.288284,68
821,60.8,0.005872,60.8
822,72.4,0.120209,72.4
823,51.56,-0.306933,51.56
824,65.0763157894737,0.01022,65.0763157894737
825,59,0.038123,59
826,68,0.288284,68
827,65.0763157894737,0.01022,65.0763157894737
828,68.3,-0.108925,68.3
829,73.1,0.026101,73.1
830,"77.2, 60.8, 61.4, 67.1",0.249096,66.625
831,68.6,0.113228,68.6
832,"60.8, 72, 68.6, 79.7, 71.9, 77.2, 79.3, 75.6, 73.1, 70.2",0.166396721311475,72.84
833,68,0.288284,68
834,60.8,0.005872,60.8
835,"65, 77.2, 54, 79.3, 72, 58.5",0.0437823529411765,67.66666666666667
836,65.0763157894737,0.01022,65.0763157894737
837,83,-0.042243,83
838,68,0.288284,68
839,65.0763157894737,0.01022,65.0763157894737
840,77.2,0.049439,77.2
841,68,0.288284,68
842,"79.7, 83, 61.4",0.295751,74.7
843,"77.8, 77.7",0.046913,77.75
844,77.2,0.049439,77.2
845,69.1,0.009625,69.1
846,60.8,0.005872,60.8
847,65.0763157894737,0.01022,65.0763157894737
848,73.1,0.026101,73.1
849,72.4,0.120209,72.4
850,79.7,0.106269,79.7
851,"77.8, 72, 65.3, 73.2",0.133876,72.075
852,77.2,0.049439,77.2
853,79.7,0.106269,79.7
854,"68, 69.1",0.010203,68.55
855,"66.0842105263158, 65.0763157894737",0.056513,65.58026315789475
856,61.1,0.211985,61.1
857,73.1,0.026101,73.1
858,65.0763157894737,0.01022,65.0763157894737
859,"57.6, 48.5, 49, 65, 66.3, 65.3, 55.4",0.0957506666666667,58.15714285714286
860,65.3,0.055561,65.3
861,68.6,0.113228,68.6
862,"79.7, 66.53",0.05443,73.11500000000001
863,"68, 69.1",0.010203,68.55
864,60.8,0.005872,60.8
865,77.2,0.049439,77.2
866,68.05,0.122124,68.05
867,64.12,0.197647,64.12
868,60.8,0.005872,60.8
869,69.1,0.009625,69.1
870,68.3,-0.108925,68.3
871,60.8,0.005872,60.8
872,68.4,0.051536,68.4
873,60.8,0.005872,60.8
874,51.56,-0.306933,51.56
875,51.56,-0.306933,51.56
876,23.86,0.233491,23.86
877,67.1,-0.043252,67.1
878,68.05,0.122124,68.05
879,65.0763157894737,0.01022,65.0763157894737
880,65.0763157894737,0.01022,65.0763157894737
881,79.7,0.106269,79.7
882,72.84,0.036889,72.84
883,"57.2, 77.2, 61.4, 79.7",0.152312121212121,68.875
884,"51.3, 73.2",0.22465,62.25
885,"60.8, 79.3, 73.2, 72",0.11632131147541,71.325
886,77.2,0.049439,77.2
887,72.84,0.036889,72.84
888,68,0.288284,68
889,60.8,0.005872,60.8
890,77.8,-0.204998,77.8
891,"60.8, 73.1",0.151407,66.94999999999999
892,77.8,-0.204998,77.8
893,"68.6, 68",0.125028,68.3
894,"65.0763157894737, 77.8, 77.7",0.014197,73.52543859649123
895,51.56,-0.306933,51.56
896,73.1,0.026101,73.1
897,60.8,0.005872,60.8
898,60.8,0.005872,60.8
899,"56.3, 63.3, 68.1, 59",0.173972881355932,61.675
900,73.2,0.20085,73.2
901,68.6,0.113228,68.6
902,60.8,0.005872,60.8
903,65.0763157894737,0.01022,65.0763157894737
904,71.9,0.094695,71.9
905,79.7,0.106269,79.7
906,"68.3, 79.7",-0.006915,74
907,60.8,0.005872,60.8
908,68,0.288284,68
909,"67.1, 60.8",-0.066329,63.949999999999996
910,60.8,0.005872,60.8
911,77.2,0.049439,77.2
912,49,-0.059764,49
913,43.64,0.027853,43.64
914,68,0.288284,68
915,83,-0.042243,83
916,60.8,0.005872,60.8
917,60.8,0.005872,60.8
918,68,0.288284,68
919,48.45,0.038279,48.45
920,79.7,0.106269,79.7
921,67.1,-0.043252,67.1
922,60.8,0.005872,60.8
923,"70.4, 65.4",0.300424,67.9
924,60.8,0.005872,60.8
925,40.51,0.211499,40.51
926,"68.6, 73.1",0.108777,70.85
927,77.2,0.049439,77.2
928,60.8,0.005872,60.8
929,68.3,-0.108925,68.3
930,65.0763157894737,0.01022,65.0763157894737
931,79.7,0.106269,79.7
932,"40.51, 61.11",0.0897323943661972,50.81
933,60.8,0.005872,60.8
934,72.84,0.036889,72.84
935,68.6,0.113228,68.6
936,83,-0.042243,83
937,77.2,0.049439,77.2
938,"61.4, 67.1",-0.043995,64.25
939,60.8,0.005872,60.8
940,"61.4, 77.2",0.158716,69.3
941,"72.5, 73.2, 77.7, 77.8, 65.3",0.0702802631578947,73.3
942,79.7,0.106269,79.7
943,68.6,0.113228,68.6
944,61.4,0.11136,61.4
945,73.1,0.026101,73.1
946,63.8,0.08694,63.8
947,65.0763157894737,0.01022,65.0763157894737
948,77.2,0.049439,77.2
949,68,0.288284,68
950,60.8,0.005872,60.8
951,48.45,0.038279,48.45
952,"73.2, 77.2",0.269257142857143,75.2
953,69.1,0.009625,69.1
954,65.3,0.055561,65.3
955,71.1,0.160342,71.1
956,73.1,0.026101,73.1
957,73.1,0.026101,73.1
958,"34.44, 71.9",0.132762,53.17
959,"83, 79.7",0.208559,81.35
960,68.6,0.113228,68.6
961,"71.9, 77.2",0.269077,74.55000000000001
962,"61.11, 40.51",0.0994430379746835,50.81
963,72.84,0.036889,72.84
964,77.2,0.049439,77.2
965,60.8,0.005872,60.8
966,60.8,0.005872,60.8
967,68.6,0.113228,68.6
968,61.4,0.11136,61.4
969,79.7,0.106269,79.7
970,48.45,0.038279,48.45
971,60.8,0.005872,60.8
972,79.7,0.106269,79.7
973,79.7,0.106269,79.7
974,60.8,0.005872,60.8
975,77.7,0.158627,77.7
976,"68.1, 59, 46.23, 56.3, 63.3, 68.2, 68.4",0.114205555555556,61.36142857142857
977,67.1,-0.043252,67.1
978,68.6,0.113228,68.6
979,79.7,0.106269,79.7
980,69.1,0.009625,69.1
981,68.6,0.113228,68.6
982,66.0842105263158,0.240416,66.0842105263158
983,47.5,0.166389,47.5
984,77.8,-0.204998,77.8
985,79.7,0.106269,79.7
986,59.1,-0.029643,59.1
987,68,0.288284,68
988,66.0842105263158,0.240416,66.0842105263158
989,"77.2, 61.4",0.146978,69.3
990,79.7,0.106269,79.7
991,68,0.288284,68
992,60.8,0.005872,60.8
993,73.1,0.026101,73.1
994,79.7,0.106269,79.7
995,73.1,0.026101,73.1
996,68.6,0.113228,68.6
997,77.8,-0.204998,77.8
998,"61.11, 40.51",0.0994430379746835,50.81
999,68,0.288284,68
1000,68,0.288284,68
1001,71.1,0.160342,71.1
1002,83,-0.042243,83
1003,"40.51, 61.11",0.0897323943661972,50.81
1004,60.8,0.005872,60.8
1005,68.3,0.15162,68.3
1006,68,0.288284,68
1007,68.3,-0.108925,68.3
1008,77.2,0.049439,77.2
1009,68,0.288284,68
1010,69.1,0.009625,69.1
1011,65.4,0.023996,65.4
1012,68,0.288284,68
1013,65.0763157894737,0.01022,65.0763157894737
1014,73.1,0.026101,73.1
1015,"65.0763157894737, 46.5, 73.2",0.197260759493671,61.5921052631579
1016,79.7,0.106269,79.7
1017,"71.9, 65.4, 73.1",0.142954,70.13333333333334
1018,"68.05, 69.1",0.180592,68.57499999999999
1019,60.8,0.005872,60.8
1020,67.1,-0.043252,67.1
1021,47.5,0.166389,47.5
1022,68.6,0.113228,68.6
1023,60.8,0.005872,60.8
1024,"65.4, 71",0.242577,68.2
1025,"77.8, 79.3, 51.3, 73.2",0.091124358974359,70.4
1026,"64.12, 68.6",0.220629,66.36
1027,73.1,0.026101,73.1
1028,73.1,0.026101,73.1
1029,77.2,0.049439,77.2
1030,"77.2, 71.9",0.250265,74.55000000000001
1031,65.0763157894737,0.01022,65.0763157894737
1032,36.16,0.131419,36.16
1033,"70.2, 71.9, 66.53, 79.7",0.2604175,72.08250000000001
1034,68.05,0.122124,68.05
1035,54,0.054199,54
1036,"46.5, 65.0763157894737",0.176672,55.78815789473685
1037,60.8,0.005872,60.8
1038,60.8,0.005872,60.8
1039,68,0.288284,68
1040,73.1,0.026101,73.1
1041,79.7,0.106269,79.7
1042,65.4,0.023996,65.4
1043,73.2,0.20085,73.2
1044,"73.2, 65.0763157894737",0.237029,69.13815789473685
1045,73.1,0.026101,73.1
1046,68.6,0.113228,68.6
1047,"77.7, 66.53",0.226327272727273,72.11500000000001
1048,67.1,-0.043252,67.1
1049,68.6,0.113228,68.6
1050,61.4,0.11136,61.4
1051,"43.64, 74.49, 49.83",0.13686,55.986666666666665
1052,68.3,-0.108925,68.3
1053,68.6,0.113228,68.6
1054,77.2,0.049439,77.2
1055,61.4,0.11136,61.4
1056,65.0763157894737,0.01022,65.0763157894737
1057,"65.0763157894737, 73.2",0.19699,69.13815789473685
1058,"71.9, 68.3, 66.53, 67.1",0.143858227848101,68.4575
1059,65.0763157894737,0.01022,65.0763157894737
1060,60.8,0.005872,60.8
1061,"60.8, 79.7",0.185293,70.25
1062,68,0.288284,68
1063,60.8,0.005872,60.8
1064,"61.4, 51.56",-0.042744,56.480000000000004
1065,"68.6, 68",0.125028,68.3
1066,48.45,0.038279,48.45
1067,64.0191489361702,0.080324,64.0191489361702
1068,"65.3, 57.6, 73.2, 71.1, 71.9",0.120749152542373,67.82
1069,"76, 77.5, 51.3, 57.7, 77.2, 75.6, 72, 70.4, 54",0.0998441860465116,67.96666666666667
1070,"73.2, 67.7",0.163724,70.45
1071,"61.4, 77.2, 70.2",0.278129,69.6
1072,73.1,0.026101,73.1
1073,68,0.288284,68
1074,79.7,0.106269,79.7
1075,"77.8, 78.5, 75.6, 79.3, 71.7",0.135197872340426,76.58
1076,79.7,0.106269,79.7
1077,68,0.288284,68
1078,68.3,-0.108925,68.3
1079,"77.8, 73.2",0.123612,75.5
1080,68.6,0.113228,68.6
1081,68.6,0.113228,68.6
1082,61.11,0.076059,61.11
1083,"60.8, 61.4",0.315296,61.099999999999994
1084,73.1,0.026101,73.1
1085,83,-0.042243,83
1086,40.51,0.211499,40.51
1087,68,0.288284,68
1088,65.0763157894737,0.01022,65.0763157894737
1089,79.7,0.106269,79.7
1090,60.8,0.005872,60.8
1091,40.51,0.211499,40.51
1092,60.8,0.005872,60.8
1093,71.9,0.094695,71.9
1094,24.77,-0.048163,24.77
1095,"73.2, 57.6, 70.4",0.231983098591549,67.06666666666666
1096,73.1,0.026101,73.1
1097,65.3,0.055561,65.3
1098,"61.4, 83, 68.3",0.102517,70.9
1099,68.3,-0.108925,68.3
1100,"79.7, 83, 67.1",0.220603,76.6
1101,65.0763157894737,0.01022,65.0763157894737
1102,71,0.072533,71
1103,73.1,0.026101,73.1
1104,23.86,0.233491,23.86
1105,57.6,0.04147,57.6
1106,"48.45, 73.1, 61.11",-0.0479555555555556,60.88666666666666
1107,"40.51, 48.45",0.080539,44.480000000000004
1108,65.0763157894737,0.01022,65.0763157894737
1109,"56.8, 57.6",0.036295,57.2
1110,79.7,0.106269,79.7
1111,69.1,0.009625,69.1
1112,69.1,0.009625,69.1
1113,"68, 69.1",0.010203,68.55
1114,68.6,0.113228,68.6
1115,79.7,0.106269,79.7
1116,73.1,0.026101,73.1
1117,"61.4, 51.56",-0.042744,56.480000000000004
1118,77.2,0.049439,77.2
1119,68,0.288284,68
1120,73.1,0.035542,73.1
1121,"66.53, 79.7",0.035969,73.11500000000001
1122,65.0763157894737,0.01022,65.0763157894737
1123,73.1,0.026101,73.1
1124,"65.3, 71.7",0.167789,68.5
1125,57.2,-0.11634,57.2
1126,69.1,0.009625,69.1
1127,79.7,0.106269,79.7
1128,"65.0763157894737, 68",0.027588,66.53815789473686
1129,60.8,0.005872,60.8
1130,73.1,0.026101,73.1
1131,68,0.288284,68
1132,73.1,0.026101,73.1
1133,61.4,0.11136,61.4
1134,68.6,0.113228,68.6
1135,73.1,0.026101,73.1
1136,65.0763157894737,0.01022,65.0763157894737
1137,71.1,0.160342,71.1
1138,68.6,0.113228,68.6
1139,"65.3, 77.2, 71.7, 73.2",0.218045614035088,71.85
1140,72.84,0.036889,72.84
1141,79.7,0.106269,79.7
1142,"68, 69.1",0.010203,68.55
1143,48.45,0.038279,48.45
1144,68.6,0.113228,68.6
1145,"61.5, 70.2",0.102932352941176,65.85
1146,73.1,0.026101,73.1
1147,60.8,0.005872,60.8
1148,77.2,0.049439,77.2
1149,61.11,0.076059,61.11
1150,57.6,0.04147,57.6
1151,64.12,0.197647,64.12
1152,77.2,0.049439,77.2
1153,77.7,0.158627,77.7
1154,"65.3, 77.8",0.003275,71.55
1155,60.8,0.005872,60.8
1156,79.7,0.106269,79.7
1157,61.11,0.076059,61.11
1158,79.7,0.106269,79.7
1159,"68, 73.2, 48.45",0.175119736842105,63.21666666666667
1160,68,0.288284,68
1161,60.8,0.005872,60.8
1162,73.1,0.026101,73.1
1163,60.8,0.005872,60.8
1164,"73.2, 71.9",0.299053,72.55000000000001
1165,"73.2, 77.8, 71.7, 68.3",0.200344444444444,72.75
1166,63.8,0.08694,63.8
1167,68.6,0.113228,68.6
1168,73.2,0.20085,73.2
1169,77.7,0.158627,77.7
1170,60.8,0.005872,60.8
1171,"73.1, 48.45",0.155468,60.775
1172,70.4,0.478005,70.4
1173,"77.7, 65.3",0.032467,71.5
1174,73.1,0.026101,73.1
1175,79.7,0.106269,79.7
1176,77.2,0.049439,77.2
1177,64.12,0.197647,64.12
1178,77.7,0.158627,77.7
1179,65.3,0.055561,65.3
1180,66.0842105263158,0.240416,66.0842105263158
1181,60.8,0.005872,60.8
1182,63.8,0.08694,63.8
1183,63.55,0.195991,63.55
1184,"73.2, 71.9",0.299053,72.55000000000001
1185,79.7,0.106269,79.7
1186,77.2,0.049439,77.2
1187,69.1,0.009625,69.1
1188,79.7,0.106269,79.7
1189,"68.6, 73.1",0.083251,70.85
1190,"56.8, 57.6, 58",0.0500081081081081,57.46666666666667
1191,"68, 69.1, 72, 57.7",0.0528416666666667,66.7
1192,"60.8, 73.1",0.151407,66.94999999999999
1193,79.7,0.106269,79.7
1194,"79.7, 61.4",0.250447,70.55
1195,72,-0.032063,72
1196,48.45,0.038279,48.45
1197,48.45,0.038279,48.45
1198,60.8,0.005872,60.8
1199,"60.8, 70.2, 77.2",0.350113,69.4
1200,40.51,0.211499,40.51
1201,48.45,0.038279,48.45
1202,79.7,0.106269,79.7
1203,65.3,0.055561,65.3
1204,"65.0763157894737, 61.4",0.228249,63.238157894736844
1205,"63.55, 63.8",0.344638,63.675
1206,73.1,0.026101,73.1
1207,"72, 71.7, 65, 77.2, 75.6, 70.2",0.128084482758621,71.95
1208,73.1,0.026101,73.1
1209,60.8,0.005872,60.8
1210,"77.7, 73.2, 65.3",0.200062,72.06666666666666
1211,73.1,0.026101,73.1
1212,"62.8125, 68.6, 61.21, 69.1",0.14409,65.43062499999999
1213,68,0.288284,68
1214,60.8,0.005872,60.8
1215,73.1,0.026101,73.1
1216,77.2,0.049439,77.2
1217,60.8,0.005872,60.8
1218,68.6,0.113228,68.6
1219,72.84,0.036889,72.84
1220,79.7,0.106269,79.7
1221,56.82,0.056858,56.82
1222,68.6,0.113228,68.6
1223,"71.1, 68",0.012404,69.55
1224,79.7,0.106269,79.7
1225,73.2,0.20085,73.2
1226,79.7,0.106269,79.7
1227,76,0.136394,76
1228,77.2,0.049439,77.2
1229,56.3,-0.302909,56.3
1230,66.0842105263158,0.240416,66.0842105263158
1231,"79.3, 73.2",0.286084,76.25
1232,73.1,0.026101,73.1
1233,"65.0763157894737, 46.5, 57",0.0513168831168831,56.1921052631579
1234,67.1,-0.043252,67.1
1235,73.1,0.026101,73.1
1236,77.2,0.142188,77.2
1237,"77.2, 63.8",0.137102,70.5
1238,"70.4, 59.1",0.273494,64.75
1239,68,0.288284,68
1240,60.8,0.005872,60.8
1241,64.12,0.197647,64.12
1242,77.2,0.049439,77.2
1243,60.8,0.005872,60.8
1244,67.1,-0.043252,67.1
1245,60.8,0.005872,60.8
1246,60.8,0.005872,60.8
1247,73.1,0.026101,73.1
1248,77.2,0.049439,77.2
1249,61.4,0.11136,61.4
1250,"61.4, 79.7",0.300584,70.55
1251,79.7,0.106269,79.7
1252,73.2,0.20085,73.2
1253,"73.1, 68.6",0.068949,70.85
1254,73.1,0.026101,73.1
1255,68.6,0.113228,68.6
1256,60.8,0.005872,60.8
1257,"71.7, 73.2, 51.3, 77.8",0.0116666666666667,68.5
1258,73.1,0.035542,73.1
1259,73.1,0.026101,73.1
1260,60.8,0.005872,60.8
1261,"73.1, 61.11",0.078099,67.10499999999999
1262,"79.7, 83",0.21883,81.35
1263,68.6,0.113228,68.6
1264,71.9,0.094695,71.9
1265,60.8,0.005872,60.8
1266,79.7,0.106269,79.7
1267,60.8,0.005872,60.8
1268,73.1,0.026101,73.1
1269,79.7,0.106269,79.7
1270,72,-0.032063,72
1271,60.8,0.005872,60.8
1272,65.0763157894737,0.01022,65.0763157894737
1273,60.8,0.005872,60.8
1274,64.12,0.197647,64.12
1275,60.8,0.005872,60.8
1276,68.6,0.113228,68.6
1277,60.8,0.005872,60.8
1278,68,0.288284,68
1279,68,0.288284,68
1280,79.7,0.106269,79.7
1281,65.0763157894737,0.01022,65.0763157894737
1282,"60.8, 70.2",0.126251,65.5
1283,68.6,0.113228,68.6
1284,65.4,0.023996,65.4
1285,64.0191489361702,0.080324,64.0191489361702
1286,"70.4, 60.8",0.243041,65.6
1287,73.1,0.026101,73.1
1288,73.2,0.20085,73.2
1289,68,0.288284,68
1290,48.45,0.038279,48.45
1291,"77.2, 67.1",0.267017,72.15
1292,69.1,0.009625,69.1
1293,64.12,0.197647,64.12
1294,"73.2, 51.3, 79.3",0.0619702702702703,67.93333333333334
1295,68.3,-0.108925,68.3
1296,51.56,-0.306933,51.56
1297,68,0.288284,68
1298,65.4,0.023996,65.4
1299,73.1,0.026101,73.1
1300,61.4,0.11136,61.4
1301,60.8,0.005872,60.8
1302,60.8,0.005872,60.8
1303,68,0.288284,68
1304,"77.2, 71.9",0.250265,74.55000000000001
1305,77.2,0.049439,77.2
1306,"56.3, 46.23, 68.4",0.08266875,56.97666666666667
1307,60.8,0.005872,60.8
1308,60.8,0.005872,60.8
1309,71.9,0.094695,71.9
1310,65.0763157894737,0.01022,65.0763157894737
1311,"77.2, 60.8, 55.4, 59.19, 71.9, 56.4",0.0709769230769231,63.48166666666667
1312,73.1,0.026101,73.1
1313,77.7,0.158627,77.7
1314,73.2,0.20085,73.2
1315,"68, 72.4",-5.06e-4,70.2
1316,79.7,0.106269,79.7
1317,"57.6, 77.7, 77.8, 68",0.12603875,70.275
1318,65.0763157894737,0.01022,65.0763157894737
1319,"68, 37.01",0.040753,52.504999999999995
1320,77.2,0.049439,77.2
1321,"73.1, 68.6",0.068949,70.85
1322,60.8,0.005872,60.8
1323,79.7,0.106269,79.7
1324,68.6,0.113228,68.6
1325,68.05,0.122124,68.05
1326,79.7,0.106269,79.7
1327,60.8,0.005872,60.8
1328,79.7,0.106269,79.7
1329,"68.6, 73.1",0.108777,70.85
1330,70.2,0.148847,70.2
1331,73.2,0.20085,73.2
1332,56.8,0.109239,56.8
1333,73.1,0.026101,73.1
1334,48.45,0.038279,48.45
1335,"71.1, 57.6, 71.9",0.11532972972973,66.86666666666667
1336,65.0763157894737,0.01022,65.0763157894737
1337,57.2,-0.11634,57.2
1338,77.8,-0.204998,77.8
1339,73.1,0.026101,73.1
1340,"40.51, 61.11",0.0897323943661972,50.81
1341,79.7,0.106269,79.7
1342,67.1,-0.043252,67.1
1343,51.56,-0.306933,51.56
1344,65.0763157894737,0.01022,65.0763157894737
1345,68.6,0.113228,68.6
1346,68,0.288284,68
1347,65.0763157894737,0.01022,65.0763157894737
1348,79.7,0.106269,79.7
1349,67.1,-0.043252,67.1
1350,"71.9, 66.53, 68.3",-0.081843,68.91
1351,68.6,0.113228,68.6
1352,60.8,0.005872,60.8
1353,68,0.288284,68
1354,77.2,0.049439,77.2
1355,61.4,0.11136,61.4
1356,68,0.288284,68
1357,69.1,0.009625,69.1
1358,68.6,0.113228,68.6
1359,46.5,0.18831,46.5
1360,79.7,0.106269,79.7
1361,77.8,-0.204998,77.8
1362,69.1,0.009625,69.1
1363,61.4,0.11136,61.4
1364,"73.2, 77.8, 77.7, 71.7, 68",0.0796175675675676,73.68
1365,69.1,0.009625,69.1
1366,79.7,0.106269,79.7
1367,79.7,0.106269,79.7
1368,65.3,0.055561,65.3
1369,"72, 78.5, 68.3, 74.9, 62.4, 57.7",-0.0430793650793651,68.96666666666667
1370,"68.3, 70.2, 69.1, 79.7, 73.2, 76, 77.2, 71.9",0.314789655172414,73.2
1371,79.7,0.106269,79.7
1372,73.1,0.026101,73.1
1373,65.4,0.023996,65.4
1374,73.2,0.20085,73.2
1375,73.1,0.026101,73.1
1376,60.8,0.005872,60.8
1377,68.6,0.113228,68.6
1378,79.7,0.106269,79.7
1379,65.0763157894737,0.01022,65.0763157894737
1380,73.1,0.026101,73.1
1381,61.4,0.11136,61.4
1382,71.9,0.094695,71.9
1383,"72, 75.9, 77.5",-0.137449253731343,75.13333333333334
1384,"72, 68.3, 77.5",-0.295977,72.6
1385,"68, 63.3",0.05051,65.65
1386,60.8,0.005872,60.8
1387,23.86,0.233491,23.86
1388,60.8,0.005872,60.8
1389,77.2,0.049439,77.2
1390,"73.2, 77.7, 72.5, 60.8",0.205618518518519,71.05
1391,68,0.288284,68
1392,79.7,0.106269,79.7
1393,73.1,0.026101,73.1
1394,66.0842105263158,0.240416,66.0842105263158
1395,60.8,0.005872,60.8
1396,68,0.288284,68
1397,77.2,0.049439,77.2
1398,"63.3, 60.8",0.087803125,62.05
1399,60.8,0.005872,60.8
1400,73.2,0.20085,73.2
1401,40.51,0.211499,40.51
1402,63.3294117647059,0.079029,63.3294117647059
1403,60.8,0.005872,60.8
1404,65.0763157894737,0.01022,65.0763157894737
1405,"72, 75.9, 77.5, 73.2, 74.9, 79.3, 76, 57.7, 68.3, 62.4",0.00991311475409836,71.72
1406,60.8,0.005872,60.8
1407,79.7,0.106269,79.7
1408,68,0.288284,68
1409,"49.83, 61.5, 43.64",0.159018,51.656666666666666
1410,69.1,0.009625,69.1
1411,"73.2, 51.3",0.296798,62.25
1412,73.1,0.026101,73.1
1413,"69.1, 68",0.024029,68.55
1414,73.1,0.026101,73.1
1415,73.1,0.026101,73.1
1416,77.8,-0.204998,77.8
1417,79.7,0.106269,79.7
1418,68.6,0.113228,68.6
1419,71.9,0.094695,71.9
1420,63.3294117647059,0.079029,63.3294117647059
1421,"61.4, 51.56, 72.5, 73.2",0.065553125,64.665
1422,"72, 65.3, 68.3, 61.4, 54, 77.2",0.0247318181818182,66.36666666666666
1423,71.9,0.094695,71.9
1424,70.2,0.148847,70.2
1425,68.6,0.113228,68.6
1426,"71, 77.2",0.082305,74.1
1427,65.3,0.055561,65.3
1428,60.8,0.005872,60.8
1429,48.45,0.038279,48.45
1430,"79.3, 77.7, 71.9, 75.3",0.27192,76.05
1431,40.51,0.211499,40.51
1432,77.2,0.049439,77.2
1433,65.3,0.055561,65.3
1434,73.1,0.026101,73.1
1435,68,0.288284,68
1436,73.2,0.20085,73.2
1437,73.2,0.20085,73.2
1438,"69.1, 68",0.024029,68.55
1439,68.6,0.113228,68.6
1440,65.0763157894737,0.01022,65.0763157894737
1441,"79.7, 66.53",0.05443,73.11500000000001
1442,60.8,0.005872,60.8
1443,"61.4, 77.2, 51.56, 60.8",0.267389830508475,62.74
1444,68.6,0.113228,68.6
1445,"79.7, 73.2",0.310413,76.45
1446,79.7,0.106269,79.7
1447,60.8,0.005872,60.8
1448,48.45,0.038279,48.45
1449,73.1,0.026101,73.1
1450,77.2,0.049439,77.2
1451,68.6,0.113228,68.6
1452,59,0.038123,59
1453,65.3,0.055561,65.3
1454,72.84,0.036889,72.84
1455,63.8,0.08694,63.8
1456,"71.9, 70.2",0.095193,71.05000000000001
1457,68,0.288284,68
1458,"60.8, 77.8, 78.5, 76",0.226955263157895,73.275
1459,60.8,0.005872,60.8
1460,73.1,0.026101,73.1
1461,"77.8, 73.2",0.123612,75.5
1462,"69.1, 58.4",-0.097294,63.75
1463,68.3,0.15162,68.3
1464,"67.1, 61.4",-0.050442,64.25
1465,86.4,0.015649,86.4
1466,79.7,0.106269,79.7
1467,"67.1, 79.7, 83",0.214478,76.6
1468,68.3,-0.108925,68.3
1469,77.8,-0.204998,77.8
1470,"61.4, 60.8",0.313891,61.099999999999994
1471,40.51,0.211499,40.51
1472,77.8,-0.204998,77.8
1473,72,-0.032063,72
1474,68.6,0.113228,68.6
1475,73.1,0.026101,73.1
1476,70.2,0.148847,70.2
1477,68,0.288284,68
1478,64.0191489361702,0.080324,64.0191489361702
1479,71,0.072533,71
1480,65.3,0.055561,65.3
1481,73.1,0.026101,73.1
1482,60.8,0.005872,60.8
1483,77.7,0.158627,77.7
1484,"68, 71.9",0.097098,69.95
1485,70.4,0.478005,70.4
1486,71,0.072533,71
1487,68.05,0.122124,68.05
1488,77.8,-0.204998,77.8
1489,71,0.072533,71
1490,77.2,0.049439,77.2
1491,77.2,0.049439,77.2
1492,64.12,0.197647,64.12
1493,65.3,0.055561,65.3
1494,56.25,0.104983,56.25
1495,68,0.288284,68
1496,68,0.288284,68
1497,"77.8, 71.9, 73.2, 51.3",0.191560714285714,68.55
1498,"66.53, 83, 68.3",0.198635,72.61
1499,65.0763157894737,0.01022,65.0763157894737
1500,69.1,0.009625,69.1
1501,"68, 69.1",0.010203,68.55
1502,60.8,0.005872,60.8
1503,65.3,0.055561,65.3
1504,"56.25, 71.9",0.338646,64.075
1505,61.4,0.11136,61.4
1506,65.4,0.023996,65.4
1507,60.8,0.005872,60.8
1508,"65.3, 65",0.253738,65.15
